순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
1669,B1000520070115000201257,여론조사·모니터링,NB000420061201100059084,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>기획재정>>기획재정행정지원>>홍보>>여론조사·모니터링
1670,B1000520070115000201271,에너지 복지사업,NB000420061207100082624,소기능,2025-11-06,산업통상부|기후에너지환경부,1451000|1482000,산업·통상·중소기업>>에너지및자원개발>>에너지및자원정책>>에너지자원 정책>>에너지 복지사업
1671,B1000520070115000201294,지구온난화·기후변화 연구,NB000420061207100092691,소기능,2007-11-30,기후에너지환경부,1482000,환경>>환경일반>>환경보전기반육성>>지구환경연구>>지구온난화·기후변화 연구
1672,B1000520070115000201295,지구환경 조사연구사업,NB000420061207100092691,소기능,2007-01-15,기후에너지환경부,1482000,환경>>환경일반>>환경보전기반육성>>지구환경연구>>지구환경 조사연구사업
1673,B1000520070115000201310,게임 관련 유관기관(단체) 지원,NB000420061215100139911,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>문화산업정책>>게임산업 육성>>게임 관련 유관기관(단체) 지원
1674,B1000520070115000201333,한국문화유산조사연구기관협회 지원,NB000420061201100039717,소기능,2007-01-30,국가유산청,1833100,문화체육관광>>국가유산>>매장유산보존및보호>>매장유산관리>>한국문화유산조사연구기관협회 지원
1675,B1000520070116000201387,문화유산정책 수립조정,NB000420061201100039566,소기능,2007-01-16,국가유산청,1833100,문화체육관광>>국가유산>>국가유산정책총괄>>국가유산정책>>문화유산정책 수립조정
1676,B1000520070116000201394,시험출제 관리,B1000420070108000199663,소기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>출제관리>>시험출제 관리
1677,B1000520070116000201397,시험위원 관리,B1000420070108000199663,소기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>출제관리>>시험위원 관리
1678,B1000520070116000201399,문제은행 관리,B1000420070108000199663,소기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>출제관리>>문제은행 관리
1679,B1000520070116000201402,국가고시센터 관리,B1000420070108000199663,소기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>출제관리>>국가고시센터 관리
1680,B1000520070116000201432,궁·능·원 유물 보존관리,NB000420061201100039644,소기능,2013-10-21,국가유산청,1833100,문화체육관광>>국가유산>>궁·능·원보존·활용>>궁·능·원>>궁·능·원 유물 보존관리
1681,B1000520070116000201452,여성정책,NB000420061201100039139,소기능,2007-01-17,국가유산청,1833100,문화체육관광>>국가유산>>국가유산행정지원>>기획>>여성정책
1682,B1000520070116000201472,경제자유구역 물류산업 지원,NB000420061201100059554,소기능,2013-03-23,산업통상부,1451000,교통및물류>>물류등기타>>경제자유구역사업추진>>경제자유구역 운영>>경제자유구역 물류산업 지원
1683,B1000520070116000201508,정책용역,NB000420061201100056644,소기능,2007-01-16,국가데이터처,1241000,일반공공행정>>일반행정>>통계행정지원>>기획>>정책용역
1684,B1000520070116000201543,행정도시내 공공시설물 운영 관리,NB000420061215100132002,소기능,2007-01-17,행정중심복합도시건설청,1670000,지역개발>>지역및도시>>행복도시건설행정지원>>행정관리>>행정도시내 공공시설물 운영 관리
1685,B1000520070116000201554,지적재산권,NB000420061201100017037,소기능,2014-02-04,산림청,1400000,농림>>임업·산촌>>산림정책관리>>산림정책 관리>>지적재산권
1686,B1000520070116000201558,국가환경시료은행 건립 및 운영,NB000420061207100092626,소기능,2013-06-27,기후에너지환경부,1482000,환경>>환경일반>>환경보전기반육성>>자연생태>>국가환경시료은행 건립 및 운영
1687,B1000520070116000201585,공공기관 지방이전,NB000420061201100037627,소기능,2007-01-23,농촌진흥청,1390000,농림>>농업·농촌>>농촌진흥행정지원>>행정관리>>공공기관 지방이전
1688,B1000520070116000201617,국가연구개발 사업,NB000420061201100017037,소기능,2014-02-04,산림청,1400000,농림>>임업·산촌>>산림정책관리>>산림정책 관리>>국가연구개발 사업
1689,B1000520070117000201652,행정도시 주소체계 구축,NB000420061215100132002,소기능,2007-01-17,행정중심복합도시건설청,1670000,지역개발>>지역및도시>>행복도시건설행정지원>>행정관리>>행정도시 주소체계 구축
1690,B1000520070117000201669,산하기관 예결산,NB000420061201100015903,소기능,2008-03-27,금융위원회,1160100,재정·세제·금융>>금융>>금융위행정지원>>예산>>산하기관 예결산
1691,B1000520070117000201674,광물자원연구개발 및 인력양성,NB000420061207100082918,소기능,2013-03-23,산업통상부,1451000,산업·통상·중소기업>>에너지및자원개발>>국내외자원개발>>국내외 광물자원개발>>광물자원연구개발 및 인력양성
1692,B1000520070117000201695,FTA협상 상품분야,B1000420070312000205281,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>세제>>조세정책>>양자관세협력>>FTA협상 상품분야
1693,B1000520070117000201730,공중보건의사 등 자원관리,NB000420061201100053813,소기능,2012-03-12,병무청,1300000,국방>>병무행정>>사회복무>>산업지원>>공중보건의사 등 자원관리
1694,B1000520070117000201733,홍보일반,NB000420061201100039520,소기능,2007-01-17,국가유산청,1833100,문화체육관광>>국가유산>>국가유산행정지원>>홍보>>홍보일반
1695,B1000520070117000201734,FTA 이행,B1000420070312000205281,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>세제>>조세정책>>양자관세협력>>FTA 이행
1696,B1000520070117000201743,다자간 관세협상,B1000420070312000205282,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>세제>>조세정책>>다자관세협력>>다자간 관세협상
1697,B1000520070117000201779,상훈 및 서훈,NB000420061207100090895,소기능,2007-01-17,민주평화통일자문회의사무처,1081000,통일·외교>>통일>>민주평화통일자문>>인사관리>>상훈 및 서훈
1698,B1000520070118000201836,왕실문화유산 조사연구,NB000420061201100039818,소기능,2007-01-19,국가유산청,1833100,문화체육관광>>국가유산>>국가유산보존>>고궁유물>>왕실문화유산 조사연구
1699,B1000520070118000201864,산업활동 등 실물경제 동향분석,NB000420061201100059586,소기능,2008-02-29,기획재정부,1051000,일반공공행정>>재정·금융>>경제정책>>경제분석>>산업활동 등 실물경제 동향분석
1700,B1000520070118000201865,소비·투자 등 국민계정 분석,NB000420061201100059586,소기능,2008-02-29,기획재정부,1051000,일반공공행정>>재정·금융>>경제정책>>경제분석>>소비·투자 등 국민계정 분석
1701,B1000520070118000201867,5대강 환경지킴이 관리,NB000420061207100091853,소기능,2007-07-03,기후에너지환경부,1482000,환경>>상하수도·수질>>4대강유역관리>>유역계획>>5대강 환경지킴이 관리
1702,B1000520070118000201889,예술인 예우,NB000420061215100139790,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>예술정책>>예술정책 총괄>>예술인 예우
1703,B1000520070118000201891,공공부문 노사관계,NB000420061201100036442,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>노동정책>>공공노사관계>>공공부문 노사관계
1704,B1000520070118000201947,남북경제협력 법적 지원 강화,NB000420061201100042607,소기능,2008-01-21,법무부,1270000,공공질서및안전>>법무및검찰>>법무정책>>통일법령 연구 및 지원>>남북경제협력 법적 지원 강화
1705,B1000520070118000201949,통합보훈정보시스템 운영,NB000420061214100123535,소기능,2023-05-25,국가보훈처|국가보훈부,1180000|1830000,사회복지>>보훈>>보훈행정지원>>행정정보화>>통합보훈정보시스템 운영
1706,B1000520070118000201951,신 자치단체 설치를 위한 재정추계 작성,NB000420061215100132002,소기능,2007-01-19,행정중심복합도시건설청,1670000,지역개발>>지역및도시>>행복도시건설행정지원>>행정관리>>신 자치단체 설치를 위한 재정추계 작성
1707,B1000520070118000201960,남북교류협력 법령정비 및 법적 자문 강화,NB000420061201100042607,소기능,2007-01-19,법무부,1270000,공공질서및안전>>법무및검찰>>법무정책>>통일법령 연구 및 지원>>남북교류협력 법령정비 및 법적 자문 강화
1708,B1000520070118000201968,외신모니터링,NB000420061201100059084,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>기획재정>>기획재정행정지원>>홍보>>외신모니터링
1709,B1000520070119000202006,혁신총괄,NB000420061201100062008,소기능,2007-01-19,통일부,1250000,통일·외교>>통일>>통일행정지원>>행정관리>>혁신총괄
1710,B1000520070119000202022,양성평등 균형인사정책 추진,NB000420061207100087832,소기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>균형인사정책>>양성평등 균형인사정책 추진
1711,B1000520070119000202023,장애인 공직임용 확대,NB000420061207100087832,소기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>균형인사정책>>장애인 공직임용 확대
1712,B1000520070119000202024,과학기술인력 공직임용 확대,NB000420061207100087832,소기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>균형인사정책>>과학기술인력 공직임용 확대
1713,B1000520070119000202053,서비스산업통계 개선·개발,NB000420061201100056943,소기능,2007-01-19,국가데이터처,1241000,일반공공행정>>국가통계>>국가통계생산및관리>>서비스업통계>>서비스산업통계 개선·개발
1714,B1000520070119000202160,폐기물재활용제도,NB000420061207100092391,소기능,2007-01-19,기후에너지환경부,1482000,환경>>폐기물>>자원순환체계구축>>자원재활용>>폐기물재활용제도
1715,B1000520070120000202185,위원회 및 회의운영,NB000420061201100039078,소기능,2007-01-20,국가유산청,1833100,문화체육관광>>국가유산>>국가유산행정지원>>운영지원>>위원회 및 회의운영
1716,B1000520070122000202214,중소기업 인력지원특별법 운영,NB000420061130100006082,소기능,2017-07-26,중소벤처기업부,1421000,산업·통상·중소기업>>산업진흥·고도화>>중소기업인력구조고도화>>중소기업 인력>>중소기업 인력지원특별법 운영
1717,B1000520070122000202227,식품섭취조사 및 평가,NB000420061201100061030,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>식품안전>>영양기능 식품평가>>식품섭취조사 및 평가
1718,B1000520070122000202229,연구실·실험실 안전관리,NB000420061201100039253,소기능,2007-01-22,국가유산청,1833100,문화체육관광>>국가유산>>국가유산행정지원>>청사관리>>연구실·실험실 안전관리
1719,B1000520070122000202274,전략물자 수출관리 홍보 및 교육,NB000420061207100082318,소기능,2013-03-23,산업통상부,1451000,산업·통상·중소기업>>무역및투자유치>>무역진흥>>전략물자관리>>전략물자 수출관리 홍보 및 교육
1720,B1000520070123000202341,해양안전 전문연구기관 설립운영,NB000420061215100133521,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>해양및해상교통안전관리>>해양안전정책>>해양안전 전문연구기관 설립운영
1721,B1000520070123000202442,체육백서발간,NB000420061215100140594,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>체육>>체육정책>>체육정책 총괄>>체육백서발간
1722,B1000520070123000202461,감귤에 관한 연구,NB000420061201100051029,소기능,2014-02-05,농촌진흥청,1390000,농림>>농업·농촌>>농업기술연구·개발>>원예작물연구>>감귤에 관한 연구
1723,B1000520070123000202466,아열대작물에 관한 연구,NB000420061201100051036,소기능,2014-02-04,농촌진흥청,1390000,농림>>농업·농촌>>농업기술연구·개발>>온난화대응농업연구>>아열대작물에 관한 연구
1724,B1000520070123000202467,기후변화 대응 병충해 영향평가 연구,NB000420061201100051036,소기능,2013-06-03,농촌진흥청,1390000,농림>>농업·농촌>>농업기술연구·개발>>온난화대응농업연구>>기후변화 대응 병충해 영향평가 연구
1725,B1000520070123000202473,기후변화 대응 작물 영향평가 연구,NB000420061201100051036,소기능,2014-02-04,농촌진흥청,1390000,농림>>농업·농촌>>농업기술연구·개발>>온난화대응농업연구>>기후변화 대응 작물 영향평가 연구
