순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
11484,NB000520061215100133764,신항만 및 신항만건설예정지역의 지정.변경,NB000420061215100133458,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>항만개발및건설>>신항만건설>>신항만 및 신항만건설예정지역의 지정.변경
11485,NB000520061215100133482,신항만개발사업 설계 및 시공,NB000420061215100133481,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>항만개발및건설>>항만공사>>신항만개발사업 설계 및 시공
11486,NB000520061215100133459,신항만건설 관련 배후단지 및 수송시설 계획의 수립.시행,NB000420061215100133458,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>항만개발및건설>>신항만건설>>신항만건설 관련 배후단지 및 수송시설 계획의 수립.시행
11487,NB000520061215100133756,"신항만건설공사의 시공에 관한 지도.감독, 품질관리, 공정관리",NB000420061215100133458,소기능,2013-03-23,해양수산부,1192000,"교통및물류>>해운·항만>>항만개발및건설>>신항만건설>>신항만건설공사의 시공에 관한 지도.감독, 품질관리, 공정관리"
11488,NB000520061215100133817,신항만건설관련 어업 및 용지보상의 집행,NB000420061215100133458,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>항만개발및건설>>신항만건설>>신항만건설관련 어업 및 용지보상의 집행
11489,NB000520061215100133760,신항만건설기본계획의 수립,NB000420061215100133458,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>항만개발및건설>>신항만건설>>신항만건설기본계획의 수립
11490,NB000520061215100133762,신항만건설심의위원회의 운영 지원,NB000420061215100133458,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>항만개발및건설>>신항만건설>>신항만건설심의위원회의 운영 지원
11491,NB000520061215100133766,신항만건설촉진법 운영,NB000420061215100133458,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>항만개발및건설>>신항만건설>>신항만건설촉진법 운영
11492,NB000520061215100133768,신항만공사의 계획 및 설계에 관한 지도.감독,NB000420061215100133458,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>항만개발및건설>>신항만건설>>신항만공사의 계획 및 설계에 관한 지도.감독
11493,NB000520061215100133770,신항만공사의 품질관리.공정관리 및 사후평가,NB000420061215100133458,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>항만개발및건설>>신항만건설>>신항만공사의 품질관리.공정관리 및 사후평가
11494,B1000520110427000219985,신형질 벼 개발 및 육종효율 증진 연구,NB000420061201100051335,소기능,2014-02-05,농촌진흥청,1390000,농림>>농업·농촌>>농업기술연구·개발>>영남권식량작물연구>>신형질 벼 개발 및 육종효율 증진 연구
11495,BIS4c30b3fcb874027ffee0506300821025,신활력지역 지원사업 추진,BISd2e58a09cb8640278f45050630082000,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>지방행정·재정지원>>지역균형발전>>지역경제>>신활력지역 지원사업 추진
11496,NB000520061207100092850,실내공기 오염원 방출특성 및 관리방안 연구,NB000420061207100092849,소기능,2006-12-07,환경부,1480000,환경>>환경일반>>환경보전기반육성>>환경건강연구>>실내공기 오염원 방출특성 및 관리방안 연구
11497,B1000520071207000209425,실내공기질 관리,B1000420071207000209420,소기능,2007-12-07,환경부,1480000,환경>>대기>>일반대기보전및생활공해관리>>생활환경>>실내공기질 관리
11498,B1000520070110000200429,실내공기질 특성 및 관리방안 연구,NB000420061207100092849,소기능,2007-01-10,환경부,1480000,환경>>환경일반>>환경보전기반육성>>환경건강연구>>실내공기질 특성 및 관리방안 연구
11499,B1000520230306000243708,실내환경 융합 실증시험동 운영,NB000420061207100092849,소기능,2023-03-06,환경부,1480000,환경>>환경일반>>환경보전기반육성>>환경건강연구>>실내환경 융합 실증시험동 운영
11500,B1000520220310000241542,실무지원,BISe567ec5dcb844027ffe0050630080601,소기능,2022-03-10,행정안전부,1741000,일반공공행정>>일반행정>>안전행정행정지원>>재정기획>>실무지원
11501,NB000520061215100132251,실시계획,NB000420061215100132243,소기능,2006-12-15,행정중심복합도시건설청,1670000,지역개발>>지역및도시>>도시정책>>도시계획>>실시계획
11502,NB000520061213100115482,실시계획 관리,NB000420061213100115481,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택임대주택정책>>택지개발정책 총괄>>실시계획 관리
11503,NB000520061201100059613,실업과 고용안정대책 관련정책의 협의 조정,NB000420061201100059604,소기능,2008-02-29,기획재정부,1051000,일반공공행정>>재정·금융>>경제정책>>인력개발>>실업과 고용안정대책 관련정책의 협의 조정
11504,NB000520061201100037092,실업급여 수급자격자에 대한 실업인정 및 실업급여 지급업무,NB000420061201100036359,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용정책>>고용안정센터 운영>>실업급여 수급자격자에 대한 실업인정 및 실업급여 지급업무
11505,NB000520061201100036899,실업급여의 부정수급에 관한 조사 및 예방,NB000420061201100036359,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용정책>>고용안정센터 운영>>실업급여의 부정수급에 관한 조사 및 예방
11506,NB000520061201100036982,실업자 관리 및 사회적 일자리 창출 지원,NB000420061201100036293,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용정책>>고용정책 총괄>>실업자 관리 및 사회적 일자리 창출 지원
11507,NB000520061201100036408,실업자 등 직업훈련에 관한 계획의 수립 및 시행,NB000420061201100036407,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>직업능력개발>>직업능력개발지원>>실업자 등 직업훈련에 관한 계획의 수립 및 시행
11508,NB000520061201100037094,실업자직업훈련 관리,NB000420061201100036311,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용정책>>직업능력개발정책>>실업자직업훈련 관리
11509,B1000520200805000236396,실태점검,B1000420200804000236300,소기능,2020-08-05,개인정보보호위원회,1790365,일반공공행정>>개인정보>>개인정보보호>>개인정보정책>>실태점검
11510,NB000520061201100063567,실험동물국가관리를위한정책지원연구·개발,NB000420061201100063537,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>안전평가>>실험동물관리>>실험동물국가관리를위한정책지원연구·개발
11511,NB000520061201100063545,실험동물생산·공급및동물실험의기술적지원,NB000420061201100063537,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>안전평가>>실험동물관리>>실험동물생산·공급및동물실험의기술적지원
11512,NB000520061201100063563,실험동물의영양·생리학적시험·연구,NB000420061201100063537,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>안전평가>>실험동물관리>>실험동물의영양·생리학적시험·연구
11513,NB000520061201100063558,실험동물품질관리및질병예방등에관한시험·연구,NB000420061201100063537,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>안전평가>>실험동물관리>>실험동물품질관리및질병예방등에관한시험·연구
11514,B1000520160104000229959,실험실 진단 관리,NB000420061215100125865,소기능,2016-01-04,보건복지부,1352000,보건>>보건의료>>질병관리본부운영>>급성전염병예방관리>>실험실 진단 관리
11515,NB000520061130100006019,실험실 창업,NB000420061130100005986,소기능,2017-07-26,중소벤처기업부,1421000,산업·통상·중소기업>>산업진흥·고도화>>창업및생산구조고도화>>중소기업창업>>실험실 창업
11516,NB000520061201100063234,실험실정보관리시스템관리,NB000420061201100063200,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>의약품안전>>생물의약품평가>>실험실정보관리시스템관리
11517,NB000520061208100094243,심결보좌,NB000420061208100094242,소기능,2007-02-12,공정거래위원회,1130000,산업·통상·중소기업>>공정거래>>공정거래>>심판관리>>심결보좌
11518,B1000520070212000204523,심결전문성강화,NB000420061208100094242,소기능,2007-02-12,공정거래위원회,1130000,산업·통상·중소기업>>공정거래>>공정거래>>심판관리>>심결전문성강화
11519,B1000520080515000212785,심결지원,B1000420080515000212726,소기능,2008-05-15,방송통신위원회,1570100,통신>>방송통신>>방송통신이용자권익증진>>심결지원>>심결지원
11520,B1000520160912000230785,심리치료기획,B1000420160912000230784,소기능,2016-09-12,법무부,1270000,공공질서및안전>>법무및검찰>>교정행정>>심리치료>>심리치료기획
11521,B1000520220127000241457,심사,B1000420220127000241453,소기능,2022-01-27,여수.순천10.19사건진상규명및희생자명예회복위원회,1813231,일반공공행정>>국정운영>>여수.순천.10.19 사건진상규명 및 희생자 명예회복위원회 운영>>여순사건위원회 운영>>심사
11522,B1000520070206000204065,심사,NB000420061201100060498,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>식품의약안전행정지원>>감사>>심사
11523,B1000520200911000237080,심사 및 청구,B1000420200911000236977,소기능,2020-09-11,질병관리청,1790387,보건>>감염병및질병>>결핵병원운영>>결핵관리서비스지원>>심사 및 청구
11524,NB000520061215100126651,심사 및 청구,NB000420061215100125190,소기능,2010-03-19,보건복지부,1352000,보건>>보건의료>>국립의료원지원>>운영지원>>심사 및 청구
11525,NB000520061201100031268,심사계획수립,NB000420061201100031188,소기능,2006-12-01,관세청,1220000,재정·세제·금융>>세제>>세관행정>>관세심사>>심사계획수립
11526,NB000520061201100060474,심사분석 기획,NB000420061201100060473,소기능,2008-02-29,금융위원회,1160100,재정·세제·금융>>금융>>금융정보분석>>심사분석총괄>>심사분석 기획
11527,B1000520110418000219697,심사정보,B1000420110414000219660,소기능,2021-04-20,관세청,1220000,재정·세제·금융>>세제>>관세심사>>관세 기업심사>>심사정보
11528,NB000520061201100031034,심사정책기획,NB000420061201100031033,소기능,2021-04-20,관세청,1220000,재정·세제·금융>>세제>>관세심사>>관세 심사정책>>심사정책기획
11529,B1000520081229000050931,심사청구,B1000420081229000050929,소기능,2008-12-29,감사원,1040000,일반공공행정>>일반행정>>심사청구 및 재심의>>심사청구>>심사청구
11530,NB000520061201100027686,심사평가 및 관련규정 개정,NB000420061201100027685,소기능,2008-01-18,특허청,1430000,산업·통상·중소기업>>산업진흥·고도화>>산업재산권심사>>특허 및 상표디자인 평가>>심사평가 및 관련규정 개정
11531,NB000520061201100027689,심사평가 정책 및 지원,NB000420061201100027685,소기능,2008-01-18,특허청,1430000,산업·통상·중소기업>>산업진흥·고도화>>산업재산권심사>>특허 및 상표디자인 평가>>심사평가 정책 및 지원
11532,NB000520061207100083070,심야전력 수요의 적정관리,NB000420061207100083060,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>에너지및자원개발>>전력산업경쟁력강화및전력수급안정>>전기소비자 보호>>심야전력 수요의 적정관리
11533,B1000520200805000236336,심의·의결,B1000420200804000236299,소기능,2020-08-05,개인정보보호위원회,1790365,일반공공행정>>개인정보>>개인정보보호>>개인정보위 운영>>심의·의결
11534,NB000520061201100062924,심의위원회 운영,NB000420061201100062911,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>의약품안전>>의약품안전관리>>심의위원회 운영
11535,B1000520110919000221546,심의처리,B1000420110919000221543,소기능,2011-09-19,개인정보보호위원회(구),1079930,일반공공행정>>국정운영>>개인정보보호위원회운영>>개인정보보호위 운영>>심의처리
11536,B1000520160927000230830,심의처리,B1000420160927000230828,소기능,2016-09-27,국가테러대책위원회,1700200,일반공공행정>>국정운영>>국가테러대책위원회운영>>국가테러대책위원회 운영>>심의처리
11537,B1000520181108000233218,심의회의 운영,NB000420061201100041359,소기능,2018-11-08,국가과학기술자문회의,1074500,과학기술>>과학기술진흥>>국가과학기술자문>>국가 과학기술 자문 종합기획>>심의회의 운영
11538,NB000520061201100060439,"심판결정문 작성,통지, 전산관리",NB000420061201100060430,소기능,2013-03-23,국무조정실,1092000,"재정·세제·금융>>세제>>조세정책>>조세심판>>심판결정문 작성,통지, 전산관리"
11539,NB000520061201100060437,"심판결정에 대한 종합조정, 검토",NB000420061201100060430,소기능,2013-03-23,국무조정실,1092000,"재정·세제·금융>>세제>>조세정책>>조세심판>>심판결정에 대한 종합조정, 검토"
11540,NB000520061215100132849,심판관할이전등결정관리,NB000420061215100132843,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>해양및해상교통안전관리>>해양안전심판>>심판관할이전등결정관리
11541,B1000520120416000222514,심판문서 송달,NB000420061201100027582,소기능,2012-07-02,특허청,1430000,산업·통상·중소기업>>산업진흥·고도화>>산업재산권심판>>심판행정>>심판문서 송달
11542,B1000520120416000222516,심판분야 국제협력,NB000420061201100027582,소기능,2012-07-02,특허청,1430000,산업·통상·중소기업>>산업진흥·고도화>>산업재산권심판>>심판행정>>심판분야 국제협력
11543,NB000520061201100027692,심판제도 기획,NB000420061201100027582,소기능,2006-12-01,특허청,1430000,산업·통상·중소기업>>산업진흥·고도화>>산업재산권심판>>심판행정>>심판제도 기획
11544,NB000520061215100132898,심판지원업무,NB000420061215100132843,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>해양및해상교통안전관리>>해양안전심판>>심판지원업무
11545,NB000520061201100060433,심판청구사건 조사,NB000420061201100060430,소기능,2013-03-23,국무조정실,1092000,재정·세제·금융>>세제>>조세정책>>조세심판>>심판청구사건 조사
11546,NB000520061201100060431,심판청구서 접수 및 배정,NB000420061201100060430,소기능,2013-03-23,국무조정실,1092000,재정·세제·금융>>세제>>조세정책>>조세심판>>심판청구서 접수 및 배정
11547,B1000520120416000222515,심판품질평가,NB000420061201100027582,소기능,2012-07-02,특허청,1430000,산업·통상·중소기업>>산업진흥·고도화>>산업재산권심판>>심판행정>>심판품질평가
11548,B1000520141222000228011,쌀 가공산업 육성,B1000420141216000227904,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>농산물품질관리>>농산물검사>>쌀 가공산업 육성
11549,NB000520061215100137396,쌀 전업농 육성,NB000420061215100137395,소기능,2013-03-23,농림축산식품부,1543000,농림>>농업·농촌>>농업정책>>농산경영>>쌀 전업농 육성
11550,NB000520061213100115496,쌍발항공기 장거리운항기준의 인가 설정,NB000420061213100114482,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항기술관리 총괄>>쌍발항공기 장거리운항기준의 인가 설정
11551,NB000520061207100092383,쓰레기 수수료 종량제 시행,NB000420061207100092376,소기능,2006-12-07,환경부,1480000,환경>>폐기물>>자원순환체계구축>>자원순환>>쓰레기 수수료 종량제 시행
11552,B1000520081023000214823,쓰레기줄이기 운동 전개,NB000420061207100092376,소기능,2008-10-23,환경부,1480000,환경>>폐기물>>자원순환체계구축>>자원순환>>쓰레기줄이기 운동 전개
11553,NB000520061215100126405,아동 건강유지 및 안전관리,NB000420061215100126404,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>요보호아동보호육성>>아동복지정책총괄>>아동 건강유지 및 안전관리
11554,NB000520061215100126423,아동 건강유지 및 안전관리,NB000420061215100126422,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>아동복지서비스지원>>아동안전및권리증진>>아동 건강유지 및 안전관리
11555,B1000520210224000238960,"아동관련 법무부 소관 법령,제도 개선",NB000420061201100042347,소기능,2021-03-03,법무부,1270000,"공공질서및안전>>법무및검찰>>인권정책>>여성아동권익증진>>아동관련 법무부 소관 법령,제도 개선"
11556,NB000520061215100126426,아동권익증진 관리,NB000420061215100126422,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>아동복지서비스지원>>아동안전및권리증진>>아동권익증진 관리
11557,NB000520061215100126411,아동복지 조사·연구·교육훈련,NB000420061215100126404,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>요보호아동보호육성>>아동복지정책총괄>>아동복지 조사·연구·교육훈련
11558,NB000520061215100126413,아동복지시설 지원·육성,NB000420061215100126399,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>요보호아동보호육성>>아동복지정책총괄>>아동복지시설 지원·육성
11559,NB000520061215100126431,아동복지정책관련 종합계획 수립 및 조정,NB000420061215100126422,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>아동복지서비스지원>>아동안전및권리증진>>아동복지정책관련 종합계획 수립 및 조정
11560,NB000520061215100126416,아동입양 지원 및 사후관리,NB000420061215100126399,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>요보호아동보호육성>>아동복지정책총괄>>아동입양 지원 및 사후관리
11561,B1000520080320000210974,아동자립지원,NB000420061215100126399,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>요보호아동보호육성>>아동복지정책총괄>>아동자립지원
11562,NB000520061215100126434,아동학대 예방 및 피학대아동 보호관리,NB000420061215100126422,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>아동복지서비스지원>>아동안전및권리증진>>아동학대 예방 및 피학대아동 보호관리
11563,NB000520061215100138979,아세안 회의 및 아시아지역 농업협력,NB000420061215100137401,소기능,2013-03-23,농림축산식품부,1543000,농림>>농업·농촌>>국제농업통상협력>>농업 대외협상 및 협력>>아세안 회의 및 아시아지역 농업협력
11564,NB000520061214100121829,아시아·유럽정상회의(ASEM) 에 관한 외교정책의 수립·시행,NB000420061214100122051,소기능,2013-03-23,외교부,1262000,통일·외교>>외교>>지역외교>>유럽지역 외교>>아시아·유럽정상회의(ASEM) 에 관한 외교정책의 수립·시행
11565,NB000520061208100093986,아시아·태평양경제협력체(APEC) 등 국제기구·단체의 경쟁정책분야 관련업무,NB000420061208100093963,소기능,2006-12-08,공정거래위원회,1130000,산업·통상·중소기업>>공정거래>>공정거래>>국제경쟁정책>>아시아·태평양경제협력체(APEC) 등 국제기구·단체의 경쟁정책분야 관련업무
11566,B1000520091118000217979,아시아문화개발원,NB000420061215100139780,소기능,2009-11-18,문화체육관광부,1371000,문화체육관광>>문화예술>>문화중심도시조성>>문화중심도시운영>>아시아문화개발원
11567,B1000520160215000230068,아시아문화전당 및 문화원 지원 업무,NB000420061215100139780,소기능,2016-02-17,문화체육관광부,1371000,문화체육관광>>문화예술>>문화중심도시조성>>문화중심도시운영>>아시아문화전당 및 문화원 지원 업무
11568,NB000520061215100139767,아시아문화전당 및 문화중심도시 조성관련 건립계획 수립 및 건립,NB000420061215100139766,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>문화중심도시조성>>국립아시아문화전당 운영 조직화>>아시아문화전당 및 문화중심도시 조성관련 건립계획 수립 및 건립
11569,B1000520070108000199602,아시아문화정보원 운영조직화,NB000420061215100139766,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>문화중심도시조성>>국립아시아문화전당 운영 조직화>>아시아문화정보원 운영조직화
11570,NB000520061215100139763,아시아문화중심도시 조성,NB000420061215100139751,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>문화중심도시조성>>문화중심도시기반구축>>아시아문화중심도시 조성
11571,NB000520061214100122462,아시아지역과의 자유무역협정(FTA)추진,NB000420061214100122461,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>통상>>자유무역협정>>자유무역협정 지역교섭>>아시아지역과의 자유무역협정(FTA)추진
11572,NB000520061207100082520,아시아지역에 대한 산업협력,NB000420061207100082514,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>무역및투자유치>>국제산업협력>>통상협력>>아시아지역에 대한 산업협력
11573,B1000520070123000202466,아열대작물에 관한 연구,NB000420061201100051036,소기능,2014-02-04,농촌진흥청,1390000,농림>>농업·농촌>>농업기술연구·개발>>온난화대응농업연구>>아열대작물에 관한 연구
11574,B1000520190816000234695,아이디어 거래 환경 조성,NB000420061201100027610,소기능,2019-08-26,특허청,1430000,산업·통상·중소기업>>산업진흥·고도화>>지식재산창출·활용>>산업재산정책>>아이디어 거래 환경 조성
11575,B1000520080305000210591,아중동지역과의자유무역협정(FTA)추진,NB000420061214100122461,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>통상>>자유무역협정>>자유무역협정 지역교섭>>아중동지역과의자유무역협정(FTA)추진
11576,B1000520100106000218118,아프리카 지역 국가와의 외교,NB000420061214100122070,소기능,2013-03-23,외교부,1262000,통일·외교>>외교>>지역외교>>아·중동지역 외교>>아프리카 지역 국가와의 외교
11577,B1000520100106000218116,아프리카 지역협력체와의 협력증진,NB000420061214100122070,소기능,2013-03-23,외교부,1262000,통일·외교>>외교>>지역외교>>아·중동지역 외교>>아프리카 지역협력체와의 협력증진
11578,B1000520130516000224297,"아프리카, 중동국가와의 협력 활동",B1000420140128000225551,소기능,2017-07-26,과학기술정보통신부,1721000,"과학기술>>과학기술연구>>과학기술협력>>구주아프리카협력>>아프리카, 중동국가와의 협력 활동"
11579,NB000520061207100091746,악취배출시설 관리,NB000420061207100091734,소기능,2006-12-07,환경부,1480000,환경>>대기>>일반대기보전및생활공해관리>>대기관리>>악취배출시설 관리
11580,B1000520060302000177570,안보관리,B1000420060302000177569,소기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상치안>>정보활동>>안보관리
11581,B1000520120425000222678,안보교육,B1000420110317100000010,소기능,2012-04-25,국가과학기술위원회(구),1191000,과학기술>>과학기술진흥>>국가과학기술위행정지원>>비상계획>>안보교육
11582,NB000520061214100121878,안보증진을 위한 대테러 예방 시스템 구축,B1000420140124000225483,소기능,2014-02-03,외교부,1262000,통일·외교>>외교>>국제기구>>국제안보>>안보증진을 위한 대테러 예방 시스템 구축
11583,NB000520061215100124508,안장행사,NB000420061215100124507,소기능,2023-05-23,국가보훈처|국가보훈부,1180000|1830000,사회복지>>보훈>>국립묘지>>국립묘지 의식행사>>안장행사
11584,B1000520150204000228897,안전 및 복무(직무)감찰,B1000420141202000227650,소기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>국민안전행정지원>>감사>>안전 및 복무(직무)감찰
11585,B1000520220310000241543,안전 보건,BISa605440bcb8440278972050630080402,소기능,2022-08-16,행정안전부,1741000,일반공공행정>>일반행정>>안전행정행정지원>>운영지원>>안전 보건
11586,B1000520080314000210774,안전개선,BIS261053d6cb8840278f48050630082903,소기능,2017-07-26,행정안전부|인사혁신처,1741000|1760000,공공질서및안전>>안전관리>>안전및재난>>안전정책>>안전개선
11587,NB000520061207100085766,안전관련 민간단체 지원,NB000420061207100085757,소기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>재난예방>>안전문화운동>>안전관련 민간단체 지원
11588,NB000520061201100042373,안전관리,NB000420061201100042360,소기능,2014-02-05,법무부,1270000,공공질서및안전>>법무및검찰>>법무시설확충>>법무시설 유지관리 및 조성>>안전관리
11589,B1000520130415000223881,안전관리 기획·협력,BIS261053d6cb8840278f48050630082903,소기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>안전및재난>>안전정책>>안전관리 기획·협력
11590,B1000520130416000223891,안전관리 연구기관 육성 및 지원,BIS261053d6cb8840278f48050630082903,소기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>안전및재난>>안전정책>>안전관리 연구기관 육성 및 지원
11591,BIS282d4070cb8840278c0d050630082903,안전관리계획 수립·운영,BIS261053d6cb8840278f48050630082903,소기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>안전및재난>>안전정책>>안전관리계획 수립·운영
11592,B1000520070208000204175,안전관리기술개발,NB000420061207100085810,소기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>재난예방>>인적재난 관리>>안전관리기술개발
11593,NB000520061201100051230,안전농작업환경조성 지원업무,NB000420061201100051229,소기능,2006-12-01,농촌진흥청,1390000,농림>>농업·농촌>>농업·농촌기술지원>>농촌생활지원>>안전농작업환경조성 지원업무
11594,NB000520061201100037032,안전문화 정착,NB000420061201100036428,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>산재예방보상>>산업안전보건지도.감독>>안전문화 정착
11595,NB000520061207100085772,안전문화운동의 육성·지원,NB000420061207100085757,소기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>재난예방>>안전문화운동>>안전문화운동의 육성·지원
11596,B1000520161230000231041,안전방재 기술연구,NB000420061201100039965,소기능,2017-01-02,국가유산청,1833100,문화체육관광>>국가유산>>문화유산조사·연구·복원>>전통건축>>안전방재 기술연구
11597,B1000520220126000241442,안전보건관리,B1000420080515000212727,소기능,2022-01-26,방송통신위원회,1570100,통신>>방송통신>>방송통신위행정지원>>운영지원>>안전보건관리
11598,B1000520220701000241778,안전보건관리,NB000420061201100050496,소기능,2022-07-01,병무청,1300000,국방>>병무행정>>병무행정지원>>운영지원>>안전보건관리
11599,B1000520180831000232944,안전사회,B1000420180831000232937,소기능,2018-08-31,가습기살균제사건과4.16세월호참사특별조사위원회,1074601,일반공공행정>>국정운영>>가습기살균제사건과4.16세월호참사특별조사위원회운영>>사회적참사특조위운영>>안전사회
11600,B1000520150711000229651,안전사회,B1000420150711000229646,소기능,2015-07-11,4.16세월호참사특별조사위원회,1682000,일반공공행정>>국정운영>>4.16세월호참사특별조사위원회운영>>세월호특조위 운영>>안전사회
11601,NB000520061207100085781,안전점검의 날 지정·운영,NB000420061207100085757,소기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>재난예방>>안전문화운동>>안전점검의 날 지정·운영
